TOT_POP,0-9,19-Oct,20-29,30-39,40-49,50-59,White-alone pop,POP_ESTIMATE_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,Less than a high school diploma 2014-18,High school diploma only 2014-18,POVALL_2018,PCTPOVALL_2018,MEDHHINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Active Physicians per 100000 Population 2018 (AAMC),Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Active Primary Care Physicians per 100000 Population 2018 (AAMC),Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Active General Surgeons per 100000 Population 2018 (AAMC),Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),ICU Beds_x,Total Population,Population Aged 60+,Percent of Population Aged 60+,COUNTY_NAME,STATE_NAME,CNTY_FIPS,county_pop2018_18 and older,anycondition_prevalence,Obesity_prevalence,COPD_prevalence,diabetes_prevalence,CKD_prevalence,Percent_Pop_Aged_60_plus,Racial_Diversity_Index,Percent_Higher_Education,Minority_Population,Child_Poverty_Index
153337.625,28639,37554,45391,31690,32292,35086,238965,274255,9.9,7.1,2.7,24323,28222,32027,12.2,81540.125,142618,135634,6984,4.9,84213,279.6,243.8,96.2,87.1,7.2,6.2,106.8676027,54.88976325,2.489001517,155.046075,105.3700419,407.4682678,22,273263,57232,20.9,106,4,87,221403,28.4,20.9,5.9,9.2,2.9,25.121199053396058,1,37.19048080991211,35290,14.1
17622.0,2409,2792,2703,1975,1810,2224,2855,17622,13.3,13.4,-0.2,2776,4589,5515,33.2,26449.0,5700,5193,507,8.9,26449,191.3,174.8,65.9,61.2,7.1,6.7,12.30842885,0.631352774,0.584148828,6.9566815,6.472841056,19.94956756,0,18267,3568,19.5,312,24,51,13156,59.7,48.9,12.4,21.9,5.2,21.047554193621608,2,21.439110203155145,14767,43.074999999999996
153337.625,85640,104899,89983,82253,92591,101384,568343,700832,10.6,6.7,3.9,43138,96532,54353,8.0,81540.125,378401,361302,17099,4.5,87336,284.4,240.5,99.6,87.2,7.0,5.8,272.9932797,137.0741997,2.9057676592500004,530.8599924,333.0044963,1176.241848,108,704476,131932,18.7,182,13,97,531946,37.0,27.4,6.1,9.5,2.6,25.121199053396058,2,37.19048080991211,132489,9.8
4794.0,786,760,641,610,566,599,4419,4794,14.5,5.0,9.5,668,885,475,10.1,61987.0,1796,1727,69,3.8,61987,224.8,199.9,72.9,66.5,6.2,5.4,1.653573141,0.975942209,0.08735543,1.813919628,1.605469195,5.661901247,0,4836,798,16.5,1537,43,103,3385,45.7,36.0,6.2,12.7,3.0,17.35502711722987,1,27.805590321234874,375,13.35
75317.0,9430,10207,10010,9177,8904,9658,40371,75317,12.2,11.0,1.1,7507,14912,18243,25.5,40077.0,30550,29012,1538,5.0,40077,191.3,174.8,65.9,61.2,7.1,6.7,52.60662441,2.698422249,2.496671053,29.73308254,27.66513278,85.2650993,51,78221,17686,22.6,38,24,75,57681,47.1,36.1,9.2,14.4,3.7,23.807374165195107,2,38.965970498028334,34946,32.8
3376.0,546,577,331,360,389,427,3296,3376,12.7,5.3,7.4,146,791,280,8.8,63772.0,1777,1695,82,4.6,63772,240.4,219.1,92.8,84.8,9.2,8.6,1.810003004,1.545964511,0.218118755,1.297232597,2.070214852,3.665925745,0,3404,758,22.3,1453,41,61,2344,40.0,31.4,5.6,9.2,2.6,22.097156398104264,1,33.56042654028436,80,12.7
13295.0,1368,1594,1343,1416,1484,2054,11559,13295,10.2,8.6,1.6,1230,3398,1330,10.1,60450.0,7261,7086,175,2.4,60450,263.2,231.8,90.3,81.7,7.3,6.3,6.989576393,3.28094899,0.149843531,6.630576266,5.820484674,18.34334564,0,13108,3779,28.8,44,46,113,10589,49.5,34.7,9.9,13.8,3.7,30.357277171869125,2,36.352012034599475,1736,15.25
16291.0,1655,2016,1686,1730,1762,2413,15552,16291,9.8,11.0,-1.2,1053,4682,2007,12.9,49200.0,7874,7583,291,3.7,49200,264.9,238.3,94.6,86.4,7.9,7.1,8.521605149,5.156117551,0.372697627,8.552429764,9.180131031,25.77218104,0,16313,4623,28.3,122,49,23,12971,42.4,34.8,8.1,11.4,3.4,30.869805414032285,1,36.345221287827634,739,18.75
31166.0,3203,3411,3061,3088,3215,4628,30389,31166,10.0,14.6,-4.6,2577,9773,3876,12.6,45817.0,15826,15097,729,4.6,45817,287.0,249.7,97.8,87.6,7.9,6.7,13.78100154,11.79491602,0.448973806,23.11903313,18.778953,63.30218874,4,31750,10169,32.0,853,22,63,25161,48.8,36.4,11.1,13.1,3.7,33.88307771289226,1,34.768658153115574,777,17.75
17833.0,2427,2229,2293,2080,1949,2311,13497,17833,14.8,10.8,4.0,1117,3934,1756,10.0,56800.0,8779,8490,289,3.3,56800,263.2,231.8,90.3,81.7,7.3,6.3,9.375337783,4.400839665,0.200989823,8.893799665,7.807198435,24.60450416,0,17582,4585,26.1,1733,46,570,13534,48.1,35.1,8.5,12.1,3.3,25.480850109347834,2,40.13906801996299,4336,17.2
4358.0,870,847,590,532,456,539,597,4358,19.4,14.8,4.6,380,762,1408,32.9,37002.0,1250,1199,51,4.1,37002,237.6,217.1,87.0,79.6,10.5,9.7,2.620268736,1.301533924,0.223611555,2.012503996,3.365640586,5.177467546,0,4420,542,12.3,617,34,85,2805,56.1,42.7,11.2,18.2,4.4,12.023864157870582,1,28.178063331803582,3761,34.95
40085.0,4066,4265,5054,5396,5133,6080,36960,40085,9.6,8.6,1.0,3022,11861,3627,9.9,57709.0,18093,17255,838,4.6,57709,355.6,304.1,112.9,94.8,10.2,7.4,25.86769669,18.24133111,0.340499378,42.50088616,13.29178293,100.3201419,5,40886,9523,23.3,1185,32,121,32510,47.3,38.0,9.0,11.6,3.0,25.17400523886741,2,35.576899089434946,3125,12.0
4757.0,571,588,455,475,491,656,4656,4757,11.9,11.7,0.2,358,1373,675,14.4,40866.0,2440,2356,84,3.4,40866,273.1,236.3,86.6,79.0,7.0,6.3,2.653194541,0.516351879,0.094729217,2.959123323,2.124419158,8.436335582,0,4846,1486,30.7,327,25,171,3702,48.8,36.8,11.4,14.3,3.9,31.97393315114568,1,34.01303342442716,101,22.2
153337.625,78108,78615,67743,62907,53850,49612,410842,465861,15.0,6.6,8.4,81345,69974,102451,22.2,48763.0,204589,184940,19649,9.6,48763,279.6,243.8,96.2,87.1,7.2,6.2,181.5297744,93.23804488,2.9057676592500004,263.36774,178.985955,692.1426216,51,458809,69266,15.1,217,4,107,323013,42.9,35.0,7.4,13.1,3.5,25.121199053396058,1,37.19048080991211,55019,28.200000000000003
11327.0,1391,1180,1333,1740,1707,1585,9653,11327,14.3,4.8,9.6,380,1476,669,5.9,81540.125,7526,7194,332,4.4,97525,355.6,353.7,134.3,114.6,9.6,7.3,10.27974447,3.55458597,0.123081232,15.08647683,3.234574768,34.00652377,0,10912,2283,20.9,828,21,19,8929,32.8,26.5,5.0,8.1,2.5,21.108854948353493,2,54.46278802860422,1674,5.5
12383.0,1674,1720,1445,1338,1598,1719,11921,12383,12.8,13.2,-0.3,1878,3454,2495,20.4,44183.0,4648,4335,313,6.7,44183,230.9,214.6,77.3,72.9,8.3,7.6,8.130808732,2.732439472,0.290979863,5.473192654,5.265349895,17.89110469,0,12189,2815,23.1,693,17,11,9272,58.4,44.6,14.3,16.3,3.7,23.330372284583703,1,23.2496164095938,462,32.6
49045.0,6383,6587,5579,6029,6034,6455,39042,49045,11.8,13.1,-1.3,5027,12900,7904,16.5,42720.0,21436,20481,955,4.5,42720,253.1,225.8,85.1,77.8,8.1,7.4,41.6410995,8.635384586,0.833111768,25.98584271,18.00970309,73.19067993,3,49222,11692,23.8,547,42,53,37118,54.0,39.7,11.2,15.1,3.7,24.422469160974618,2,31.2121521052095,10003,21.450000000000003
65691.0,8179,8066,7653,7948,7179,8886,60984,65691,12.0,12.8,-0.8,3417,15923,7803,12.3,55174.0,32893,31616,1277,3.9,55174,284.4,240.5,99.6,87.2,7.0,5.8,25.58844564,12.84835917,0.964142522,49.75903463,31.21346966,110.2525331,25,66787,16968,25.4,222,13,1,50912,47.0,33.8,8.6,11.1,3.2,27.06611255727573,1,40.84882251754426,4707,15.100000000000001
153337.625,14108,18919,19215,18556,19538,26655,144706,162682,7.8,9.4,-1.6,6918,30998,10556,6.7,81540.125,93078,89811,3267,3.5,88709,352.1,302.9,105.7,93.7,8.6,7.1,147.0786822,73.76701706,1.457126263,177.0863761,35.65405825,392.2857111,24,164110,41372,25.2,280,6,7,133905,33.6,27.1,5.9,9.0,2.7,25.121199053396058,2,36.51305411832223,17976,7.699999999999999
96493.0,12442,13653,12810,11687,11490,13045,83436,96493,12.6,10.4,2.2,9138,21259,12715,13.6,53360.0,42373,40768,1605,3.8,53360,224.8,199.9,72.9,66.5,6.2,5.4,33.2829022,19.64363611,1.758278571,36.51033514,32.31467231,113.9620019,23,90322,19359,21.4,1572,43,231,73310,50.1,37.0,8.6,12.9,3.3,22.142538837014083,2,31.65514596913766,13057,20.05
20388.0,2476,2629,2162,2225,2445,3005,19460,20388,12.5,10.4,2.2,2486,6237,3761,18.8,47284.0,7990,7561,429,5.4,47284,230.9,214.6,77.3,72.9,8.3,7.6,13.38697637,4.498827097,0.479084022,9.01134231,8.669139437,29.45682327,0,19991,5162,25.8,699,17,27,15734,55.8,39.8,13.1,15.5,3.6,26.711791249754757,1,25.814204433980777,928,23.15
49568.0,5565,6660,5512,5581,6401,7587,48252,49568,10.0,9.2,0.8,3206,13735,4577,9.4,66502.0,26132,25182,950,3.6,66502,230.8,212.0,80.3,74.4,6.5,6.1,25.57702098,6.25907406,0.977748847,19.48831225,24.61408651,64.48698078,8,49564,11201,22.6,542,14,29,38506,45.3,34.1,9.6,12.2,3.0,24.737734021949645,1,34.768398967075534,1316,11.45
2036.0,462,394,291,242,213,167,322,2036,24.2,14.3,9.9,212,414,925,45.7,25973.0,709,667,42,5.9,25973,240.4,219.1,92.8,84.8,9.2,8.6,1.091577641,0.932341156,0.131543183,0.782335772,1.24850635,2.210848583,0,2048,240,11.7,1068,41,17,1234,60.1,45.6,11.3,18.1,4.6,13.113948919449903,1,20.38310412573674,1714,43.074999999999996
153337.625,82239,73814,66900,62630,62510,77680,558385,601651,14.1,12.0,2.1,33410,138021,57366,9.7,68483.0,266971,255456,11515,4.3,68483,306.5,271.0,97.7,87.5,7.6,6.7,372.5993282,125.7531175,2.9057676592500004,477.4836415,182.8890666,1058.163182,106,589699,167321,28.4,1130,30,29,457404,38.2,27.3,7.8,11.3,3.3,25.121199053396058,1,37.19048080991211,43266,15.700000000000001
17366.0,1855,2064,1708,1603,1928,2327,16576,17366,10.4,13.8,-3.4,2027,5176,3541,20.7,36032.0,5798,5522,276,4.8,36032,207.6,188.2,79.9,75.0,7.0,6.5,7.519557373,1.204281602,0.507065938,5.180139524,9.709160286,20.95680472,0,17041,5487,32.2,159,3,135,13794,53.4,39.3,13.7,16.9,4.5,33.86502360935161,1,29.54623977887827,790,33.45
112664.0,14716,15600,15261,15304,13988,16609,88161,112664,12.1,7.6,4.6,7479,22068,8770,8.0,81540.125,55295,53193,2102,3.8,89964,355.6,306.1,116.2,97.6,9.6,7.5,62.32886459,42.90120174,0.932229503,106.0504283,31.97547196,256.0275108,12,110979,18983,17.1,817,20,37,85428,47.7,36.2,6.9,10.8,2.6,18.804587090818718,2,39.10477171057303,24503,10.3
5191.0,722,691,576,593,574,654,4787,5191,12.6,12.6,0.0,694,1109,721,14.0,48018.0,2474,2396,78,3.2,48018,224.8,199.9,72.9,66.5,6.2,5.4,1.790508589,1.056761787,0.094589494,1.964133665,1.738421067,6.130773753,0,5599,1286,23.0,441,43,483,3890,50.1,36.4,9.5,14.4,3.7,26.603737237526488,1,36.77518782508187,404,20.4
14147.0,1492,1652,1319,1274,1530,2215,13599,14147,10.0,11.0,-1.0,1367,4234,2001,14.3,48448.0,6994,6715,279,4.0,48448,264.9,238.3,94.6,86.4,7.9,7.1,7.400107301,4.477539439,0.323648231,7.4268752,7.971966957,22.38039686,4,14211,4413,31.1,1620,49,107,11280,46.9,34.7,9.3,12.7,3.8,32.97518908602531,1,33.32155227256662,548,22.299999999999997
442.0,54,88,41,59,47,52,406,442,9.3,0.0,9.3,274,87,63,14.3,42153.0,242,233,9,3.7,42153,224.8,199.9,72.9,66.5,6.2,5.4,0.152457098,0.089980487,0.008054047,0.167240817,0.148021983,0.522019264,0,564,89,15.8,1579,43,261,322,54.8,40.8,9.9,19.8,4.7,22.850678733031675,1,11.76470588235294,36,18.0
30725.0,4546,4317,4282,3811,3528,3443,28275,30725,14.2,8.8,5.5,3767,5977,5774,21.0,42624.0,12493,11918,575,4.6,42624,303.4,271.5,109.4,101.0,9.2,8.3,15.40387638,8.490094645,0.447232965,18.83510634,14.50207876,45.17786114,8,30421,6727,22.1,1367,37,45,22721,49.5,35.9,9.3,13.7,3.6,22.125305126118796,1,32.45565500406835,2450,28.6
39135.0,4004,5166,8284,4155,4039,4530,35950,39135,9.9,10.6,-0.7,2628,7784,7605,21.3,41873.0,18864,18127,737,3.9,41873,230.9,214.6,77.3,72.9,8.3,7.6,25.6964548,8.635550248,0.919607278,17.29737499,16.64051265,56.54271035,10,38616,8253,21.4,702,17,35,32046,48.0,34.9,10.4,12.4,3.1,22.88744090967165,1,34.782164303053534,3185,22.65
17069.0,2132,2268,1746,1837,1869,2588,16677,17069,11.2,10.2,1.1,1030,5102,1521,9.0,61342.0,10411,10196,215,2.1,61342,218.2,193.1,84.8,77.9,6.9,6.5,10.3945218,4.613177468,0.63816523,6.911653932,11.6870768,22.10323132,0,17326,4418,25.5,543,15,55,13038,46.1,39.2,7.7,11.3,3.2,27.1193391528502,1,33.42902337571035,392,11.7
34844.0,3600,3993,4115,4339,4414,4768,32735,34844,9.9,12.9,-3.0,3056,8844,4559,14.2,51258.0,15224,14273,951,6.2,51258,284.4,240.5,99.6,87.2,7.0,5.8,13.57269337,6.815061831,0.511403115,26.39332333,16.556334,58.48045032,5,35733,9382,26.3,128,13,57,27952,49.9,34.0,9.9,11.9,3.4,27.59442084720468,1,39.28366433245322,2109,19.45
43208.0,4539,5079,5293,5538,5088,6266,40046,43208,9.6,9.3,0.3,2031,9580,4902,11.7,50637.0,23315,22387,928,4.0,50637,264.9,238.3,94.6,86.4,7.9,7.1,22.60152939,13.67537457,0.988491749,22.68328434,24.34811255,68.35457605,0,43503,10444,24.0,240,49,31,34701,43.8,35.6,7.1,10.0,3.0,26.39557489353823,1,44.503332716163676,3162,13.600000000000001
25220.0,2638,2825,3570,3457,3134,3413,13947,25220,9.9,11.9,-2.0,3806,8659,5025,23.5,37834.0,9196,8737,459,5.0,37834,253.1,225.8,85.1,77.8,8.1,7.4,21.41275419,4.440501565,0.428404094,13.36248248,9.260978935,37.63623097,0,25784,6150,23.9,1484,42,69,20281,58.3,43.0,12.2,18.0,4.1,24.51625693893735,2,22.644726407613007,11273,28.15
4897.0,691,735,565,511,540,601,4667,4897,12.0,13.2,-1.2,506,922,373,7.8,63790.0,2858,2801,57,2.0,63790,227.6,206.5,88.0,80.5,6.8,6.3,2.761758609,1.399380733,0.233790771,2.026747335,3.009004965,6.413267709,0,4981,1338,26.9,155,16,171,3578,45.1,36.4,7.6,11.9,3.1,25.607514804982646,1,36.0424749846845,230,12.5
2374.0,306,217,197,219,224,321,2268,2374,12.6,8.4,4.2,157,664,341,14.5,41295.0,1211,1179,32,2.6,41295,237.6,217.1,87.0,79.6,10.5,9.7,1.427379068,0.709004482,0.121811343,1.096302085,1.833416878,2.820401091,0,2387,877,36.7,130,34,37,1886,49.0,35.5,8.6,13.7,3.9,37.48946925021062,1,40.35383319292334,106,20.0
16024.0,1860,1830,1762,1805,2023,2300,15611,16024,9.9,14.5,-4.6,1502,5730,2718,17.3,40691.0,6560,6187,373,5.7,40691,263.4,231.6,100.1,89.4,10.5,9.2,8.358810786,5.927479411,0.496914442,8.66050884,11.01197897,24.8723425,6,16371,4386,26.8,473,48,41,12621,57.5,43.8,13.9,15.6,3.7,27.733399900149774,1,27.08437343984024,413,24.6
151132.0,14970,18194,19023,18429,18404,23157,142168,151132,8.7,8.9,-0.2,6698,29457,10149,7.0,74351.0,82759,80927,1832,2.2,74351,315.1,287.6,105.9,99.6,9.7,8.6,112.9764784,58.04807226,2.9057676592500004,96.82106486,64.73307098,249.3504524,18,147958,34833,23.5,1119,29,13,122183,37.4,27.0,7.5,9.8,2.7,24.784542651457002,1,37.40521530847206,8964,8.8
153337.625,45797,45965,43011,47099,40035,36981,291084,314305,14.3,5.9,8.4,22517,51960,32314,10.5,75629.0,165290,160320,4970,3.0,75629,285.7,262.5,95.4,88.9,7.8,7.1,159.7581864,123.998841,2.9057676592500004,138.1259898,150.2665083,402.2374509,26,285729,48279,16.9,276,5,123,231808,36.0,28.8,5.4,8.9,2.6,25.121199053396058,1,37.19048080991211,23221,12.85
21485.0,3983,3458,2976,2877,2462,2292,18342,21485,18.6,6.2,12.4,4171,2916,2588,12.2,53785.0,11039,10742,297,2.7,53785,224.8,199.9,72.9,66.5,6.2,5.4,7.410725687,4.373825272,0.391495913,8.129341511,7.19514094,25.37462417,3,22016,3264,14.8,1226,43,341,14612,48.7,38.3,7.2,13.7,3.2,15.997207353967886,1,25.26879218059111,3143,16.6
49388.0,4585,4662,4299,5139,5022,6736,44311,49388,8.7,12.6,-3.8,3468,10126,6639,13.6,49265.0,21215,20184,1031,4.9,49265,303.4,271.5,109.4,101.0,9.2,8.3,24.76050925,13.6471536,0.718891511,30.2759392,23.31094112,72.6198277,0,47307,17261,36.5,138,37,41,41030,46.4,32.6,10.1,13.9,4.0,38.35952053130315,1,47.055965011743744,5077,19.8
6833.0,777,826,795,702,619,923,2520,6833,10.4,11.1,-0.7,1129,1737,2008,30.8,28298.0,2489,2343,146,5.9,28298,228.7,202.9,79.1,71.9,7.0,6.1,3.127617585,2.161076575,0.094185784,3.233495398,2.215639374,8.30653659,0,7206,2258,31.3,55,10,243,5446,58.2,41.5,13.4,23.0,5.6,32.06497877945266,2,26.415922727937946,4313,43.074999999999996
6352.0,561,673,939,989,969,830,2306,6352,8.3,8.5,-0.2,1217,1863,1723,37.2,33393.0,2256,2160,96,4.3,33393,228.7,202.9,79.1,71.9,7.0,6.1,2.907453081,2.008950447,0.0875557,3.005877765,2.05967237,7.721808931,0,6503,1362,20.9,7,10,37,5241,54.9,42.5,11.4,19.3,4.6,21.898614609571787,2,26.19647355163728,4046,39.5
42555.0,4478,6520,6989,4822,4879,5836,40767,42555,9.1,7.1,2.0,1364,8512,3363,8.5,75421.0,25310,24503,807,3.2,75421,264.9,238.3,94.6,86.4,7.9,7.1,22.25995378,13.46869943,0.97355273,22.34047318,23.98014094,67.32153731,0,41226,8070,19.6,413,49,93,33797,37.7,32.6,5.7,8.0,2.5,21.221948067207144,1,38.15062859828458,1788,6.449999999999999
153337.625,135110,122526,152419,141287,112540,116002,610840,954670,14.7,8.6,6.1,88886,173635,160661,17.2,48409.0,490706,473574,17132,3.5,48409,230.8,212.0,80.3,74.4,6.5,6.1,492.6084292,120.5485441,2.9057676592500004,375.3410881,474.0624993,1242.006656,526,939964,160942,17.1,46,14,97,719459,43.2,33.1,8.6,12.2,3.1,25.121199053396058,2,37.19048080991211,343830,23.65
153337.625,57710,50828,61850,52881,40457,36991,233979,355642,17.2,6.3,10.8,19504,53563,44865,13.0,54292.0,142270,136410,5860,4.1,54292,224.8,199.9,72.9,66.5,6.2,5.4,122.6700165,72.40009156,2.9057676592500004,134.5652908,119.1014342,420.0270929,90,336506,47766,14.2,694,43,27,257125,40.9,34.1,6.0,11.1,2.8,25.121199053396058,2,37.19048080991211,121663,18.9
143477.0,17875,17747,17842,17649,16428,18198,118639,143477,11.8,10.2,1.6,11113,29908,19754,14.2,52642.0,71847,68090,3757,5.2,52642,284.4,240.5,99.6,87.2,7.0,5.8,55.88822541,28.06235296,2.105802569,108.6796823,68.17395056,240.8047173,58,146205,35994,24.6,525,13,161,111514,48.5,34.6,8.5,11.6,3.3,25.771987844741666,2,38.84368226266231,24838,21.45
153337.625,33298,36540,35780,35532,36633,43338,237815,321128,9.5,10.7,-1.3,30609,74301,38398,12.1,53377.0,142635,136390,6245,4.4,53377,265.2,240.7,86.8,80.1,6.9,6.0,186.3506041,91.86361089,2.9057676592500004,174.8167681,124.8368124,438.7833034,69,298763,87591,29.3,329,9,111,257834,47.1,33.8,10.1,14.9,3.9,25.121199053396058,2,37.19048080991211,83313,18.35
42647.0,4791,5040,4855,4775,4515,6065,40429,42647,10.2,11.7,-1.6,2118,9449,4316,10.4,51939.0,23298,22691,607,2.6,51939,218.2,193.1,84.8,77.9,6.9,6.5,25.97077574,11.52605188,1.594459697,17.26880926,29.20023225,55.22505747,18,43134,12003,27.8,588,15,33,33828,45.8,36.3,7.3,10.8,3.2,29.55893732267217,1,44.73937205430628,2218,12.8
46176.0,5870,6202,5873,5587,5522,6188,22412,46176,12.7,11.4,1.3,4044,9855,8766,19.2,46049.0,20405,19292,1113,5.5,46049,191.3,174.8,65.9,61.2,7.1,6.7,32.25252584,1.654372131,1.530680757,18.22901628,16.9611797,52.27506705,22,47510,10588,22.3,438,24,149,35148,54.6,40.8,9.3,15.5,3.7,23.67896742896743,2,38.26446638946639,23764,30.65
69611.0,11414,11346,9729,9968,7943,7768,63562,69611,14.6,7.2,7.5,11365,13575,10813,16.1,51656.0,29873,28642,1231,4.1,51656,244.8,213.8,91.1,82.1,7.7,7.3,33.9512701,17.67326389,1.362037254,32.522792,37.70517765,96.13989791,8,69505,10775,15.5,1144,31,25,48859,44.7,36.8,6.6,11.7,3.1,16.43849391619141,1,24.431483529901886,6049,17.299999999999997
16939.0,2057,2195,1966,2205,2137,2575,13396,16939,12.4,8.7,3.6,1160,4113,1223,7.3,68724.0,9004,8741,263,2.9,68724,263.2,231.8,90.3,81.7,7.3,6.3,8.905335429,4.180217747,0.190913846,8.447937673,7.415809695,23.37103661,0,16329,3605,22.1,1709,46,101,13030,45.6,35.6,7.8,11.5,3.0,22.457051774012633,2,36.15915933644253,3543,9.8
51859.0,6940,7134,5802,6561,6677,7365,41163,51859,12.1,8.4,3.7,4971,10172,4375,8.7,72111.0,24178,23490,688,2.8,72111,263.2,231.8,90.3,81.7,7.3,6.3,27.26381664,12.7977987,0.584485573,25.86348662,22.70361149,71.55077559,6,49795,10197,20.5,1694,46,47,38995,44.6,34.8,7.7,11.7,3.0,21.944117703773696,2,35.77392545170559,10696,10.95
4165.0,848,805,497,447,383,483,1252,4165,23.7,14.1,9.6,390,791,1394,33.6,34024.0,1379,1322,57,4.1,34024,240.4,219.1,92.8,84.8,9.2,8.6,2.233016146,1.907269605,0.269094969,1.600406921,2.554041724,4.522683865,0,4177,665,15.9,1443,41,31,2627,59.6,46.8,11.3,18.4,4.9,16.854741896758703,1,27.13085234093637,2913,39.05
6392.0,738,816,655,676,771,882,6225,6392,11.0,9.8,1.2,384,1591,701,11.1,51280.0,2779,2653,126,4.5,51280,284.4,240.5,99.6,87.2,7.0,5.8,2.489859258,1.250197315,0.093814967,4.84175533,3.037196847,10.72801741,0,6570,1759,26.8,497,13,47,4959,47.6,35.4,9.2,11.3,3.3,29.00500625782228,1,40.096996245306634,167,14.05
48518.0,6086,6263,6067,6170,6508,6887,42857,48518,12.2,7.1,5.1,4683,9873,4714,10.0,66056.0,24920,24052,868,3.5,66056,230.9,214.6,77.3,72.9,8.3,7.6,31.85743181,10.7060081,1.14009214,21.44459026,20.63023873,70.0993796,4,45831,9425,20.6,58,17,211,37346,48.7,35.3,10.1,13.0,3.0,21.717713013726865,2,35.57030380477349,5661,13.0
153337.625,23172,27760,38119,29304,28785,29037,190329,232274,9.7,8.6,1.0,10768,32914,34250,15.3,53419.0,120980,116493,4487,3.7,53419,255.0,223.5,86.2,78.1,7.1,6.2,105.5158469,94.8904436,2.505358247,113.0766602,90.01394273,335.0692963,57,219866,48907,22.2,1228,33,129,189474,37.7,30.3,7.4,10.5,3.0,25.121199053396058,2,37.19048080991211,41945,19.65
14040.0,1753,1892,1531,1625,1708,2065,10870,14040,10.6,9.8,0.8,2015,3662,2138,15.4,51241.0,6926,6686,240,3.5,51241,228.7,202.9,79.1,71.9,7.0,6.1,6.426423372,4.44043833,0.193526768,6.643974153,4.552550389,17.06772629,0,13732,3116,22.7,395,10,159,10700,48.4,34.8,11.5,15.9,4.0,24.686609686609685,2,26.652421652421655,3170,23.3
153337.625,36181,38352,36512,39143,38833,40313,235430,295032,11.0,8.5,2.5,20514,56407,36432,12.5,60627.0,147320,143095,4225,2.9,60627,229.5,205.0,80.1,72.3,7.0,6.2,123.081676,60.87349274,2.9057676592500004,124.0101563,135.8482807,374.4096998,55,281870,59280,21.0,1427,40,63,226738,41.2,31.3,7.2,11.1,2.9,25.121199053396058,2,37.19048080991211,59602,16.75
104954.0,13416,14343,11905,12871,13231,14655,95989,104954,11.5,9.5,1.9,5293,22934,8427,8.1,71374.0,54386,52726,1660,3.1,71374,273.1,236.3,86.6,79.0,7.0,6.3,58.53760349,11.39230504,2.090016865,65.28733009,46.87119788,186.1314199,9,101888,22296,21.9,488,25,37,79585,44.0,32.3,8.2,10.5,2.8,23.37500238199592,1,39.16763534500829,8965,10.45
20015.0,2374,2676,2104,2287,2349,2924,17984,20015,10.6,13.0,-2.3,1535,4674,3246,16.5,44475.0,10046,9669,377,3.8,44475,227.6,206.5,88.0,80.5,6.8,6.3,11.28784941,5.719543672,0.955548763,8.283714093,12.29839379,26.21228368,0,20501,5088,24.8,9,16,21,15405,49.7,38.0,9.6,14.0,3.6,26.485136147889083,1,38.63102672995253,2031,21.6
27811.0,3782,3808,3194,3472,3328,3353,22899,27811,12.4,12.1,0.3,2671,8396,4139,15.1,47858.0,12710,12293,417,3.3,47858,206.7,189.1,73.9,68.5,6.2,5.8,7.977076036,9.084415504,0.881639703,9.30306215,15.94004584,32.88163438,0,27751,6609,23.8,1328,36,49,20920,50.9,35.3,10.5,13.6,3.6,24.71683866096149,1,27.143935852720148,4912,18.9
5802.0,657,800,552,622,707,840,5580,5802,9.8,10.1,-0.3,240,1500,577,10.2,56451.0,3005,2918,87,2.9,56451,227.6,206.5,88.0,80.5,6.8,6.3,3.272151001,1.657996122,0.276996948,2.40130448,3.56509022,7.598484633,0,5957,1490,25.0,665,16,143,4490,48.0,38.0,8.2,12.4,3.2,27.99034815580834,1,40.761806273698724,222,12.7
8276.0,957,1017,750,854,831,1097,7975,8276,11.3,11.8,-0.5,577,2263,667,8.2,59938.0,4906,4724,182,3.7,59938,302.7,265.0,104.9,96.0,7.4,6.6,4.247749002,2.672542081,0.187313932,4.741844807,5.171044445,13.83910725,0,8394,2671,31.8,407,23,101,6461,46.8,37.8,6.7,11.3,3.4,33.47027549540841,1,38.61768970517158,301,11.15
50574.0,5652,6199,5962,5510,5574,7471,20239,50574,10.8,14.3,-3.5,8203,13753,10800,22.0,36760.0,20243,19014,1229,6.1,36760,255.0,223.5,86.2,78.1,7.1,6.2,22.97441143,20.66089745,0.545502243,24.62065927,19.5991163,72.95605444,16,52300,13866,26.5,1215,33,83,39744,57.2,42.0,11.6,19.3,4.8,28.089532170680588,2,28.542334005615533,30335,32.45
